,caption,image_file,image_id
48,ein mann kocht etwas in einer pfanne und hält einen holzkochlöffel in der hand,./data/test_set/1368082221.jpg,1368082221
49,ein mann fangt das ball am strand,./data/test_set/139245992.jpg,139245992
50,menschen gehen an kleinen geschäften vorbei,./data/test_set/1395410911.jpg,1395410911
51,ein wasserskiläufer mit helm der sich gerade in der luft dreht,./data/test_set/1396064003.jpg,1396064003
52,eine menschenmasse bewegt sich über eine öffentliche straße,./data/test_set/1397344877.jpg,1397344877
53,ein mann stürzt sich an einer seilbahn gesichert übers wasser,./data/test_set/1404832008.jpg,1404832008
54,vor dem plakat einer blonden frau mit sonnenbrille geht eine frau mit jeans vorbei,./data/test_set/1408554531.jpg,1408554531
55,ein mann spielt fußball auf einer wiese,./data/test_set/14133592.jpg,14133592
56,ein fahrzeug der strandwache fährt den strand entlang,./data/test_set/1414911626.jpg,1414911626
57,zwei junge männer isnd erstaunt,./data/test_set/1417882092.jpg,1417882092
58,die zwei halbnackten menschen tanzen,./data/test_set/1433088025.jpg,1433088025
59,zwei wanderer stehen im sonnenuntergang an einem see,./data/test_set/14559446.jpg,14559446
60,turner proben in einem park eine pyramide,./data/test_set/1459582913.jpg,1459582913
61,kind spielt dame,./data/test_set/1463072715.jpg,1463072715
62,ein paar menschen genießen einen spaziergang an einer promenade,./data/test_set/146906547.jpg,146906547
63,ein mann mit hund auf dem arm sitzt am see auf einer bank,./data/test_set/1489286545.jpg,1489286545
64,der mann und das kind spielen im sand vor der kinderrutsche,./data/test_set/150411291.jpg,150411291
65,frau in einem blauen kleid auf einer bank sitzt,./data/test_set/151970521.jpg,151970521
66,ein brauner hund der am wasser spielt,./data/test_set/1526325728.jpg,1526325728
67,die asiatische dame verkauft den materialen,./data/test_set/155210731.jpg,155210731
68,ein mann im blauen tshirt der gerade grillt,./data/test_set/157910841.jpg,157910841
69,ein gitarrist und eine frau die gerade singt,./data/test_set/1579198375.jpg,1579198375
70,eine gitarristin während ihres auftritts,./data/test_set/1579206585.jpg,1579206585
71,eine junge frau sitzt auf einem liegestuhl der zusammenklappt,./data/test_set/157955034.jpg,157955034
72,fünf leute stehen am strand und blicken auf das meer hinaus,./data/test_set/160792599.jpg,160792599
73,die frauen musizieren auf der straße,./data/test_set/16151663.jpg,16151663
74,ein mädchen schwimmt im wasser,./data/test_set/16437914.jpg,16437914
75,die kinder ziehen das seil,./data/test_set/16495609.jpg,16495609
76,jemand stützt sich auf dem rücken einer gebeugten frau ab während eine zweite frau zusieht,./data/test_set/164969525.jpg,164969525
77,ein braungrauer hund mit lilanem halsband,./data/test_set/1659358141.jpg,1659358141
78,zwei männer sitzen auf einer wiese,./data/test_set/16626851.jpg,16626851
79,menschen in der stadt,./data/test_set/166283675.jpg,166283675
80,ein obsthändler mit einem fahrrad der gerade früchte verkauft,./data/test_set/1664475761.jpg,1664475761
81,ein mann mit vielen leeren eimern,./data/test_set/1675332284.jpg,1675332284
82,eine dunkelhaarige frau steht vor der zeichnung eines gesichts an einer mauer,./data/test_set/1681253990.jpg,1681253990
83,eine damen sportmannschaft die gerade abklatschen,./data/test_set/1690926854.jpg,1690926854
84,mann beim kochen,./data/test_set/17186135.jpg,17186135
85,der wassersportler fährt auf einem brett,./data/test_set/172092464.jpg,172092464
86,menschen auf der strasse ignorieren den getränkeverkäufer,./data/test_set/1749702972.jpg,1749702972
87,treffen inder strasse,./data/test_set/175556963.jpg,175556963
88,eine frau in einem restaurant schenkt wein ein,./data/test_set/1798209205.jpg,1798209205
89,kind mit spielzeugkrokodil,./data/test_set/179828434.jpg,179828434
90,eine frau posiert auf einem baumstamm für einen fotografen,./data/test_set/1801663973.jpg,1801663973
91,cook in einem weißen kappe entzündet das feuer,./data/test_set/180209719.jpg,180209719
92,kind springt über wasser,./data/test_set/1809758121.jpg,1809758121
93,ein elektriker bei der arbeit an einem ticketautomaten,./data/test_set/183647966.jpg,183647966
94,ein älterer mann feiert ausgelassen,./data/test_set/185404966.jpg,185404966
95,ein kind macht karate,./data/test_set/18638572.jpg,18638572
96,drei männer mit gelber warnweste und blauen arbeitshosen arbeiten zusammen auf einer wiese,./data/test_set/1874530310.jpg,1874530310
97,mann mit baby,./data/test_set/1881494074.jpg,1881494074
98,ein raum voller kinder die mit kopfhörern an computern sitzen,./data/test_set/1916798494.jpg,1916798494
99,der junge auf der wiese hält sein gesicht,./data/test_set/1921102799.jpg,1921102799
100,eine frau hat freude an ihrem arbeitsplatz in einem restaurant,./data/test_set/1957683077.jpg,1957683077
101,mehrere fahrzeuge arbeiten auf einer baustelle,./data/test_set/196521598.jpg,196521598
102,zwei frauen spielen baseball wobei eine gerade versucht den ball zu erwischen,./data/test_set/198534816.jpg,198534816
103,handwerker reicht einem kollegen ein werkzeug,./data/test_set/1989609.jpg,1989609
104,wanderer steigen mit spikes einen verschneiten hang hinauf,./data/test_set/202174004.jpg,202174004
105,ein bergseiger seilt sich ab,./data/test_set/202175131.jpg,202175131
106,der mann macht einen handstand auf einer grossen skulptur,./data/test_set/204150602.jpg,204150602
107,kind mit maske beim essen,./data/test_set/2041867793.jpg,2041867793
108,hund in den fluten,./data/test_set/2052202553.jpg,2052202553
109,kinder angeln am meer,./data/test_set/2063399864.jpg,2063399864
110,der kleine nico hinterläßt spuren,./data/test_set/2064046067.jpg,2064046067
111,eine frau macht ein foto von zwei personen auf eine fahrrad,./data/test_set/2064792226.jpg,2064792226
112,ein schwarzer hund mit einem bunten ball im mund schwimmt im wasser,./data/test_set/2066271441.jpg,2066271441
113,mann beim kampfsport,./data/test_set/2069110603.jpg,2069110603
114,das sind menschen in indien,./data/test_set/2072331027.jpg,2072331027
115,ein junge mit einer schramme auf der nase steht in einem geschäft,./data/test_set/2076906555.jpg,2076906555
116,zwei personen fahren ein schiff im sonnenuntergang,./data/test_set/2088705195.jpg,2088705195
117,in einer ubahn steht ein mann im vordergrund dahinter andere fahrgäste,./data/test_set/211026975.jpg,211026975
118,der mann klettert zwischen zwei säulen,./data/test_set/21138719.jpg,21138719
119,zwei hunde laufen im schnee,./data/test_set/2115631346.jpg,2115631346
120,komzert in der halle,./data/test_set/21166859.jpg,21166859
121,eine junge frau spielt mit einem baby,./data/test_set/2119380659.jpg,2119380659
122,ein mann arbeitet am computer,./data/test_set/212396217.jpg,212396217
123,eine frau mit brille die in die kamera lacht,./data/test_set/2131161531.jpg,2131161531
124,mehrere personen stehen in einer großen verzierten halle,./data/test_set/2152057198.jpg,2152057198
125,vier hunde mit maulkörben die über etwas springen,./data/test_set/2165461920.jpg,2165461920
126,ein schwarzhaariger junge hält ein baby mit nuckel vor dem fenster eines gebäudes im arm,./data/test_set/2165724565.jpg,2165724565
127,personen beim angeln,./data/test_set/2169788484.jpg,2169788484
128,eine frau sitzt draußen an einem webstuhl waährend sie von einem kind und einer anderen person dabei beobachtet wird,./data/test_set/217949158.jpg,217949158
129,ein bub beobachtet andere kinder wie sie spielen,./data/test_set/2180356743.jpg,2180356743
130,kinder spielen auf der straße,./data/test_set/2188599628.jpg,2188599628
131,frau mit hunden in der natur,./data/test_set/2190227737.jpg,2190227737
132,ein kind klettert aus dem fenster eines taxi,./data/test_set/2205958052.jpg,2205958052
133,ein mann springt eine sandigen abhang hinunter,./data/test_set/2208662604.jpg,2208662604
134,stefan springt auf der couch herum,./data/test_set/221421001.jpg,221421001
135,ein mann steht auf einem blauen kran an einer hauswand,./data/test_set/2215837479.jpg,2215837479
136,ein brasilianischer lehrer vor seiner klasse,./data/test_set/221586389.jpg,221586389
137,ein mann steht an der theke einer bar,./data/test_set/2217728745.jpg,2217728745
138,ein kletterer hängt in der luft an einem seil an einer klippe,./data/test_set/2255338013.jpg,2255338013
139,der mann hat sein auto im schnee geparkt,./data/test_set/2255633616.jpg,2255633616
140,ein hund läuft einem roten ball hinterher,./data/test_set/2259203920.jpg,2259203920
141,die polizistin mit der kappe und der sonnenbrille steht auf dem gehweg schaut nach links,./data/test_set/226481576.jpg,226481576
142,eine kleine familie geht spazieren,./data/test_set/2268207503.jpg,2268207503
143,der mann in der gelben warnweste und dem helm mit brille macht ein griesgrämiges gesicht,./data/test_set/2275214054.jpg,2275214054
144,ein mädchen mit einem pinken haarschmuck tanzt in einer wohnung,./data/test_set/2282260240.jpg,2282260240
145,ein hund geht an einem fluss entlang und schnüffelt den boden ab,./data/test_set/2283966256.jpg,2283966256
146,ein mann arbeitet an einer kleinen straßenwerkstatt,./data/test_set/228947041.jpg,228947041
147,ein mann der fröhlich ist und der gerade ißt,./data/test_set/2289762817.jpg,2289762817
148,eine junge sportlerin hält ihren tennisschläger,./data/test_set/23018702.jpg,23018702
149,ein kleinkind spielt mit einer gelben plastikschippe,./data/test_set/230486268.jpg,230486268
150,eine alte frau wartet auf den zug neben einem getränkeautomten,./data/test_set/2313085243.jpg,2313085243
151,mann in einem zug,./data/test_set/231935782.jpg,231935782
152,mensch mit figur aus porzellan in der hand,./data/test_set/2321764238.jpg,2321764238
153,die sechs kinder turnen und spielen im wasser,./data/test_set/2330536645.jpg,2330536645
154,zwei radwanderer von hinten sichtbar durchqueren einsame hügelige landschaft,./data/test_set/2330765551.jpg,2330765551
155,ein kleines mädchen springt mit einem seil,./data/test_set/2330843604.jpg,2330843604
156,ein mann mit einem blauen helm lacht vor einer felswand in die kamera,./data/test_set/2332986053.jpg,2332986053
157,eine mutter mit kind spielen zusammen mit lego,./data/test_set/2338791560.jpg,2338791560
158,ein mädchen offen den geschenke mit ihrer familie,./data/test_set/2342035754.jpg,2342035754
159,drei frauen die fröhlich sind und eine macht fotos,./data/test_set/2346401538.jpg,2346401538
160,was bin ich müde,./data/test_set/2352452459.jpg,2352452459
161,ein hund läuft durch vertrocknetes gras,./data/test_set/2367139509.jpg,2367139509
162,zwei hunde spielen an einem baum,./data/test_set/2368266191.jpg,2368266191
163,eine frau geht hinter einem hund her,./data/test_set/2378544134.jpg,2378544134
164,der mann flambiert überbackene würstchen,./data/test_set/238177432.jpg,238177432
165,mittelalterlich gekleidete person,./data/test_set/2391094555.jpg,2391094555
166,ein hund apprtiert ein spielzeug,./data/test_set/2391269207.jpg,2391269207
167,ein hellbrauner hund rennt durch den schnee,./data/test_set/2392625002.jpg,2392625002
168,drei menschen beobachten einen kleinen laufenden hund,./data/test_set/2407470303.jpg,2407470303
169,eine mutter und ihr sohn haben spaß,./data/test_set/2415587549.jpg,2415587549
170,drei leute stehen auf der straße,./data/test_set/2421340833.jpg,2421340833
171,einige männer schieben ein boot aus dem wasser,./data/test_set/2421367904.jpg,2421367904
172,ein mann liest zeitung,./data/test_set/2422589651.jpg,2422589651
173,der mann spielt klavier,./data/test_set/2424250856.jpg,2424250856
174,ein kleiner junge spielt fußball,./data/test_set/2424620984.jpg,2424620984
175,ein mann steht mit ausgestreckten händen auf einem felsmonument,./data/test_set/2433175169.jpg,2433175169
176,ein schwarzer hund spielt mit einem wasserstrahl,./data/test_set/2436398074.jpg,2436398074
177,zwei mädchen machen ein bild von sich,./data/test_set/2438754748.jpg,2438754748
178,ein mann der sich rasieren lässt,./data/test_set/244073535.jpg,244073535
179,ein kind spielt in einer wasserpfütze,./data/test_set/2441354291.jpg,2441354291
180,der mann in der latzhose und dem karierten hemd steht vor dem holzblock und hält die kettensäge,./data/test_set/2441818017.jpg,2441818017
181,ein mann sitzt allein am tisch und schaut zu anderen menschen in anderen tischen,./data/test_set/2445442929.jpg,2445442929
182,ein kleiner junge mit einem roten baseballschläger,./data/test_set/2447284966.jpg,2447284966
183,ein mann mit den brille sitzt im grass,./data/test_set/244910130.jpg,244910130
184,windhunde auf der rennbahn schaffen die kurve,./data/test_set/2451114871.jpg,2451114871
185,ein techniker mit freiem oberkörper und tattoos hantiert an einem strahler,./data/test_set/245307666.jpg,245307666
186,die zwei hunde laufen über den waldboden,./data/test_set/246231741.jpg,246231741
187,mehrere menschen einger davon mit handy in der hand,./data/test_set/2465441099.jpg,2465441099
188,hunde mit einem gegenstand im mund,./data/test_set/2466171114.jpg,2466171114
189,ein mann spielt auf einer straße akkordeon,./data/test_set/2468466969.jpg,2468466969
190,die frau sitzt auf einer bank vor einem cafe,./data/test_set/2469878877.jpg,2469878877
191,ein panflötenspieler sitzt am wegesrand,./data/test_set/2470317702.jpg,2470317702
192,die zwei jungs balancieren auf einer holzstange und halten dabei ein grünes seil,./data/test_set/2470493181.jpg,2470493181
193,der mann macht einen stunt mit einem motorrad,./data/test_set/2472980433.jpg,2472980433
194,die frau hat ihre kopf gedeckt und genießt die sonne,./data/test_set/247618600.jpg,247618600
195,eine dame mit sonnenbrille sitz auf einer roten bank vor einem haus,./data/test_set/247619370.jpg,247619370
196,ein hund der über eine baumstamm über einen bach balanciert,./data/test_set/247704641.jpg,247704641
197,bin ich aber gross,./data/test_set/2484190118.jpg,2484190118
198,eine gruppe von leuten guckt einem straßenkünstler im regen zu,./data/test_set/2497343616.jpg,2497343616
199,ein mann der ein großes schild auf einem fahrrad transportiert,./data/test_set/2504007911.jpg,2504007911
200,ein mann mit zwei hunden an einem ufer der ein stöckchen wirft,./data/test_set/2504764590.jpg,2504764590
201,eine gruppe leute sitzt am wasser in einem zelt und macht musik,./data/test_set/2506460104.jpg,2506460104
202,eine menschenmenge in einer großstadt,./data/test_set/2508851882.jpg,2508851882
203,eine junge frau hält ein banner,./data/test_set/2511760873.jpg,2511760873
204,menschen auf der straße mit megafon,./data/test_set/2511798599.jpg,2511798599
205,ein mann beobachtet wie sein hund springt,./data/test_set/251586160.jpg,251586160
206,mann beim rodeo,./data/test_set/2521788750.jpg,2521788750
207,die männer in den warnwesten und den helmen arbeiten mit dem bagger an den gleisen,./data/test_set/2536772737.jpg,2536772737
208,ein bauarbeiter mit helm und schutzkleidung benutzt seine schaufel auf aufgewühltem boden während vor ihm schläuche und ein technisches gerät zu sehen sind,./data/test_set/2537596840.jpg,2537596840
209,zwei bauarbeiter sprechen,./data/test_set/2537755800.jpg,2537755800
210,mehrere personen laufen in einer garage,./data/test_set/2547291721.jpg,2547291721
211,eine braut posiert im brautkleid vor ihren drei brautjungfern,./data/test_set/2549933281.jpg,2549933281
212,ein mann im rolling stones tshirt stimmt eine gitarre,./data/test_set/2553089098.jpg,2553089098
213,drei kinder die sich mit wasserbomben gegenseitig abschießen,./data/test_set/2558911884.jpg,2558911884
214,die männer vollführen straßenarbeiten,./data/test_set/2565302802.jpg,2565302802
215,sechs menschen im wald mit zwei kanus im vordergrund,./data/test_set/2566294211.jpg,2566294211
216,übungsstunde eines orchester,./data/test_set/2572712647.jpg,2572712647
217,eine gruppe jugendlicher beim springen und posen,./data/test_set/2582413611.jpg,2582413611
218,zwei männer mit kanu auf einem fluss im schilf,./data/test_set/2613889835.jpg,2613889835
219,zwei frauen in weißer kleidung beim verspacheteln einer mauer,./data/test_set/261627889.jpg,261627889
220,eine frau mit roter jacke sitzt an eine säule gelehnt,./data/test_set/263104639.jpg,263104639
221,menschen stellen einen schaukampf verkleidet als ritter vor zuschauern nach,./data/test_set/2658439322.jpg,2658439322
222,ein soldat der am boden eines gebäudes liegt und aus dem fenster starrt,./data/test_set/2661138991.jpg,2661138991
223,beim spielen zuschauen,./data/test_set/2665461736.jpg,2665461736
224,papa und joel beim schwimmen lernen,./data/test_set/2666111736.jpg,2666111736
225,ablegen des sciffes im hafen,./data/test_set/2671167487.jpg,2671167487
226,eine junge schaut durch ein fernglas auf einer aussichtsplattform,./data/test_set/2671560649.jpg,2671560649
227,ein mädchen in einem kleid springt auf einem grünen rasen,./data/test_set/2673209105.jpg,2673209105
228,menschen nehmen an einer veranstaltung mit pavillon im freien teil,./data/test_set/2678668581.jpg,2678668581
229,ein junge mann spielt trommel,./data/test_set/2679382388.jpg,2679382388
230,der mann verkauft seine comiks und die frauen haben interesse,./data/test_set/2686849571.jpg,2686849571
231,drei mädchen lachen im badeanzug,./data/test_set/2689001252.jpg,2689001252
232,ein hund springt über eine hürde,./data/test_set/2695961935.jpg,2695961935
233,man bin ich kaputt,./data/test_set/2696866120.jpg,2696866120
234,zwei hunde bei einem dominanzspiel,./data/test_set/270263570.jpg,270263570
235,der mann mit der weissen mütze schwenkt die grosse pfanne mit dem feuer darin,./data/test_set/2709044515.jpg,2709044515
236,der mann schellt seine glocke,./data/test_set/2710027673.jpg,2710027673
237,ein junge mit dunklen haaren sitzt auf einer klippe und angelt,./data/test_set/271396631.jpg,271396631
238,zwei hunde raufen,./data/test_set/2714703706.jpg,2714703706
239,menschen mit auto im hintergrund,./data/test_set/271572671.jpg,271572671
240,asiatischer imbissstand mit verkäufer,./data/test_set/272045297.jpg,272045297
241,der silberne wagen steht vor dem schulbus aus dem die kinder gehen,./data/test_set/2722957422.jpg,2722957422
242,zwei frauen laufen auf einem weg,./data/test_set/2724485630.jpg,2724485630
243,ein kind sitzt paddelnd mit oranger schwimmweste in einem blauen kajak auf dem wasser,./data/test_set/2725508159.jpg,2725508159
244,menschen gehen in einem park spazieren,./data/test_set/2728583298.jpg,2728583298
245,eine frau und zwei männer unterhalten sich auf der straße,./data/test_set/2729685399.jpg,2729685399
246,ein junge zeigt seiner schwester etwas,./data/test_set/273603643.jpg,273603643
247,eine frau macht zusammen mit zwei männern ein foto von sich,./data/test_set/273699639.jpg,273699639
248,das ist ein auto auf einem schotterweg,./data/test_set/2737609659.jpg,2737609659
249,der hund läuft eine anhöhe hoch,./data/test_set/2738077433.jpg,2738077433
250,libelle auf der nase eines jungen,./data/test_set/2750185692.jpg,2750185692
251,ein mann lässt seinen hund nach einem stock springen,./data/test_set/2751602672.jpg,2751602672
252,einige leute in einer fußgängerzone einer asiatischen stadt,./data/test_set/275175200.jpg,275175200
253,ein windhund beim laufen auf der bahn,./data/test_set/2755362721.jpg,2755362721
254,ein alter mann sitzt neben zwei taschen und klatscht,./data/test_set/2760716468.jpg,2760716468
255,die personen sitzen an einem zaun auf der straße,./data/test_set/2762599124.jpg,2762599124
256,junge begutachtet kaffemaschinen im markt,./data/test_set/2763465196.jpg,2763465196
257,viele menschen in einer belebten halle mit vielen bildschirmen,./data/test_set/2768933636.jpg,2768933636
258,junge vor einem geschmückten hochzeitsauto,./data/test_set/277119391.jpg,277119391
259,frau mit vier kindern in einer armensiedlung,./data/test_set/2773474615.jpg,2773474615
260,männer einer davon vermutlich bräutigam,./data/test_set/2773744784.jpg,2773744784
261,eine junge frau fegt den boden,./data/test_set/2778313163.jpg,2778313163
262,die frau ist am meer,./data/test_set/2780179669.jpg,2780179669
263,kund hat kuscheltier im mund,./data/test_set/2789350645.jpg,2789350645
264,mann beim skaten mit dem skateboard,./data/test_set/2795866891.jpg,2795866891
265,ein kleiner junge hält einen stock mit etwas fleisch an der spitze in der hand,./data/test_set/2797135460.jpg,2797135460
266,viele schirme in einem raum,./data/test_set/280007961.jpg,280007961
267,eine band spielt ein konzert,./data/test_set/2802158972.jpg,2802158972
268,ein bauarbeiter rollt den schlauch ab,./data/test_set/2809218945.jpg,2809218945
269,der mann hat einen fisch in der hand,./data/test_set/2812568040.jpg,2812568040
270,ein mann rennt neben einem hund der ein hinderniskurs absolviert,./data/test_set/2816259113.jpg,2816259113
271,person springt rückwärts ins wasser,./data/test_set/2819466992.jpg,2819466992
272,claire denkt nach,./data/test_set/2825327005.jpg,2825327005
273,eine frau spielt mit drei kindern,./data/test_set/2830561413.jpg,2830561413
274,ein hund hüpft über ein buntes hindernis,./data/test_set/2832487464.jpg,2832487464
275,der mann spielt trompete,./data/test_set/2833502675.jpg,2833502675
276,ein mann beim telefonieren mit seinem handy,./data/test_set/2837640996.jpg,2837640996
277,eine gruppe kinder sitzt auf dem boden,./data/test_set/2838888385.jpg,2838888385
278,kind im sand,./data/test_set/2844641033.jpg,2844641033
279,hunde spielen auf einer wiese,./data/test_set/2844747252.jpg,2844747252
280,eine gruppe menschen picknickt vor einem gebäude,./data/test_set/2847514745.jpg,2847514745
281,die zwei hunde spielen mit dem ball auf dem rasen,./data/test_set/2854959952.jpg,2854959952
282,ein kind sitzt lachend auf einer schaukel,./data/test_set/2860040276.jpg,2860040276
283,personen in einem raum davon mit sekt in der hand,./data/test_set/286084055.jpg,286084055
284,ein chinesisch aussehender mann in weißem stark verkleckertem arbeitskittel steht vor einem minigrill und wendet kleine fleischspieße,./data/test_set/2863539038.jpg,2863539038
285,ein hund greift das frisbee,./data/test_set/2867026654.jpg,2867026654
286,eine band spielt auf einer bühne vor begeistertem publikum,./data/test_set/2867460039.jpg,2867460039
287,ein kleiner junge spielt am strand,./data/test_set/2869439070.jpg,2869439070
288,kinder auf der wiese,./data/test_set/2870426310.jpg,2870426310
289,ein mann bearbeitet eine holzskulptur,./data/test_set/2872099696.jpg,2872099696
290,ein mountainbiker fährt mit seinem fahrrad auf einem feldweg,./data/test_set/2873252292.jpg,2873252292
291,kleines kind spielt am hügel,./data/test_set/2889845164.jpg,2889845164
292,menschen auf der straße,./data/test_set/2891943949.jpg,2891943949
293,ein skateboarder führt nachts einen trick auf einer betonmauer aus,./data/test_set/2891961886.jpg,2891961886
294,ein mann zerschneidet holz,./data/test_set/2894634533.jpg,2894634533
295,die frau lehnt an der wand bei den getrockneten früchten,./data/test_set/289583589.jpg,289583589
296,einige fußballspieler während eines spiels im stadion,./data/test_set/289638061.jpg,289638061
297,junge mit trikot beim hüpfen,./data/test_set/2898810636.jpg,2898810636
298,ein torwart wartet auf den ball,./data/test_set/2900242501.jpg,2900242501
299,eine gruppe menschen in einer mexikanischen bar,./data/test_set/2900560501.jpg,2900560501
300,skater trickst auf einer rail,./data/test_set/2902844125.jpg,2902844125
301,ein kleiner bub im schlafanzug spring auf dem bett,./data/test_set/2904997007.jpg,2904997007
302,verkleidete personen,./data/test_set/2923386532.jpg,2923386532
303,ein läufer der einen marathon läuft,./data/test_set/2924306387.jpg,2924306387
304,ist das kustig,./data/test_set/2924489177.jpg,2924489177
305,der auf der strasse laufende mann hält beide daumen hoch,./data/test_set/2925163942.jpg,2925163942
306,sportler beim basketball,./data/test_set/2926595608.jpg,2926595608
307,footballspieler wirft einen ball,./data/test_set/2933637854.jpg,2933637854
308,junge leute fahren skateboard,./data/test_set/2934022873.jpg,2934022873
309,football coaches unterweisen ihre spieler an der seitenlinie,./data/test_set/293575531.jpg,293575531
310,ein kleines mädchen mit roller auf einer wiese in einem park,./data/test_set/2936693681.jpg,2936693681
311,das sind kinder die spielen,./data/test_set/2937461473.jpg,2937461473
312,die leute spazieren entlang dem badesteg,./data/test_set/2943557287.jpg,2943557287
313,der hund rennt auf dem strand,./data/test_set/2953861572.jpg,2953861572
314,soldaten mit einer frau,./data/test_set/2957682838.jpg,2957682838
315,einige tibetische mönche in bunten gewändern,./data/test_set/2961247549.jpg,2961247549
316,der mann mit dem helm trägt das fahrrad über das brett,./data/test_set/2963672852.jpg,2963672852
317,sonnen zu zweit,./data/test_set/2975627633.jpg,2975627633
318,kinder reiten auf den grünen zug,./data/test_set/2975845158.jpg,2975845158
319,der mann surft auf einer kleinen welle,./data/test_set/2978409165.jpg,2978409165
320,die buben spielen fußball,./data/test_set/2978735290.jpg,2978735290
321,zwei fußballer kämpfen um den ball,./data/test_set/2987121689.jpg,2987121689
322,ein mann läuft mit einem regenschirm durch eine einkaufsstrasse,./data/test_set/2989764675.jpg,2989764675
323,der junge springt auf seinem bett herum,./data/test_set/2990471798.jpg,2990471798
324,ein kind das gerade mit lego spielt,./data/test_set/299303069.jpg,299303069
325,rast im schatten des baumes,./data/test_set/2993318965.jpg,2993318965
