,caption,image_file,image_id
108,eine frau spricht vor ihrern schülern während eine andere frau zuhört,./data/resized_val_set/2079499010.jpg,2079499010
109,der mann mit mütze und schal lächelt in die kamera,./data/resized_val_set/2081446176.jpg,2081446176
110,ein mann und eine frau gehen über einen zebrastreifen währen die ampel rot ist,./data/resized_val_set/2082620071.jpg,2082620071
111,ein alter mann hebt einen goldenen hung in die kamera,./data/resized_val_set/2082663150.jpg,2082663150
112,ein mann und ein junge treten auf,./data/resized_val_set/2095478050.jpg,2095478050
113,kinder beim wettkampf,./data/resized_val_set/2102902012.jpg,2102902012
114,ein fahrzeug steckt bis zur hälfte im schlamm,./data/resized_val_set/210625425.jpg,210625425
115,frau beim fotografieren,./data/resized_val_set/2109370875.jpg,2109370875
116,das ist ein mann der gitarre spielt,./data/resized_val_set/2112114341.jpg,2112114341
117,ein hund läuft im gebirge durch wasser,./data/resized_val_set/2112661738.jpg,2112661738
118,das kind springt im park in die luft und reckt die hände,./data/resized_val_set/2113592981.jpg,2113592981
119,eine band auf der bühne beim konzert,./data/resized_val_set/21167868.jpg,21167868
120,mehrere demonstranten mit schildern,./data/resized_val_set/212155635.jpg,212155635
121,ein mann steht am grill,./data/resized_val_set/2123858003.jpg,2123858003
122,männer mit hund stehen auf einem bürgersteig,./data/resized_val_set/212536960.jpg,212536960
123,ein junge im gelben tshirt spielt in einer kletterburg,./data/resized_val_set/212857743.jpg,212857743
124,ein lachendes kind in einem roten tshirt vor einem glas saft und obst,./data/resized_val_set/213269168.jpg,213269168
125,ein junger mann geht im gleichschtitt mit zwei frauen eine straße entlang,./data/resized_val_set/213609234.jpg,213609234
126,hunde beim spielen im schnee,./data/resized_val_set/2148916767.jpg,2148916767
127,ein rothaariges mädchen trägt ein spiderman kostüm während es auf einem spielpony sitzt,./data/resized_val_set/2159447283.jpg,2159447283
128,das ist ein mann in einem boot mit dem er auf einem see fährt,./data/resized_val_set/217583047.jpg,217583047
129,wintersportler machen skilanglauf,./data/resized_val_set/2187904131.jpg,2187904131
130,das sind zwei menschen die am strand springen,./data/resized_val_set/2190899457.jpg,2190899457
131,kinder beim baden,./data/resized_val_set/2192026581.jpg,2192026581
132,frauen spielen beachvolleyball,./data/resized_val_set/2206282062.jpg,2206282062
133,mann und frau sitzen am tisch,./data/resized_val_set/2206600240.jpg,2206600240
134,eine frau macht ein bild mit ihren kindern,./data/resized_val_set/2208310655.jpg,2208310655
135,ein golden retriever schwimmt mit einem roten spielzeug durch ein natürliches gewässer,./data/resized_val_set/2209496328.jpg,2209496328
136,das sind fotografen auf der strasse,./data/resized_val_set/2209751.jpg,2209751
137,eine gruppe sitzt auf dem strand am meer während ein mann mit einem strohhut den kindern etwas erklärt,./data/resized_val_set/2210054257.jpg,2210054257
138,kleiner junge krabbelt über einen holzboden,./data/resized_val_set/2212472643.jpg,2212472643
139,ein kind spendet etwas in die dose einer älteren frau der heilsarmee,./data/resized_val_set/2214383094.jpg,2214383094
140,ein hund hat einen ball gefangen,./data/resized_val_set/2219805467.jpg,2219805467
141,ein mann im roten tshirt mit dem schriftzug higher steht neben einem steingebäude,./data/resized_val_set/2219959872.jpg,2219959872
142,ein mann und eine frau sitzen in einem lokal,./data/resized_val_set/2223151597.jpg,2223151597
143,ein band spielt auf einer seebühne,./data/resized_val_set/2224524855.jpg,2224524855
144,zwei alte damen unterhalten sich,./data/resized_val_set/2230971412.jpg,2230971412
145,ein pärchen strickt,./data/resized_val_set/2250479700.jpg,2250479700
146,ein kind mit mütze das auf einem felsen sitzt,./data/resized_val_set/2251418114.jpg,2251418114
147,ein mann mit bierdose und würstchen vor einem grill,./data/resized_val_set/226115048.jpg,226115048
148,ein polizist leckt sich über die lippen während er den karnevalsumzug bewacht,./data/resized_val_set/227689211.jpg,227689211
149,ein müllmann beobachtet in seinem arbeitsanzug den strassenverkehr,./data/resized_val_set/2279729059.jpg,2279729059
150,der kleine hund spielt in den wellen,./data/resized_val_set/2280354512.jpg,2280354512
151,eine band spielt musik auf einem konzert,./data/resized_val_set/2281226546.jpg,2281226546
152,ein gitarrist und zwei geiger die gemeinsam musizieren,./data/resized_val_set/2289754578.jpg,2289754578
153,junger mann an hammondorgel,./data/resized_val_set/2295489839.jpg,2295489839
154,der kleine junge springt mit seiner gelben jacke vergnügt von einem felsblock,./data/resized_val_set/2297744130.jpg,2297744130
155,zwei frauen befinden sich auf einer feier,./data/resized_val_set/230105501.jpg,230105501
156,bauarbeiter arbeiten auf der baustelle,./data/resized_val_set/2310452540.jpg,2310452540
157,der junge mann rasiert sich am strand,./data/resized_val_set/2311881432.jpg,2311881432
158,eien frau packt ein mütze aus die in rose geschenkpapier eingewicket war,./data/resized_val_set/2315320158.jpg,2315320158
159,ein mann sitzt vor der kirchenorgel und spielt einen song,./data/resized_val_set/2319963351.jpg,2319963351
160,ein junger mann hält ein mikrofon in der hand während im hintergrund noch andere leute zus ehen sind,./data/resized_val_set/2324842075.jpg,2324842075
161,ein mann in hoteluniform schiebt einen goldverzierten wagen mit koffern durch eine halle,./data/resized_val_set/2326795765.jpg,2326795765
162,ein hund kommt aus dem schilf gesprungen,./data/resized_val_set/233361142.jpg,233361142
163,ein band spielt seine musik im nachtclub,./data/resized_val_set/2334983049.jpg,2334983049
164,drei hunde spielen im schnee,./data/resized_val_set/2340206885.jpg,2340206885
165,zwei menschen stehen im schatten neben einem baum und der mann trägt einen rucksack,./data/resized_val_set/234580030.jpg,234580030
166,ein hund spielt mit einem ball,./data/resized_val_set/2353119813.jpg,2353119813
167,eine frau kocht in ihrer küche eine suppe,./data/resized_val_set/2354516058.jpg,2354516058
168,eine frau auf einem hof,./data/resized_val_set/2359784186.jpg,2359784186
169,ein mädchen trägt ein anderes huckepack,./data/resized_val_set/2367317953.jpg,2367317953
170,ein kind hat eine faschingsverkleidung als samurai,./data/resized_val_set/2373370266.jpg,2373370266
171,ein skateboarder fährt auf einer rampe,./data/resized_val_set/2374523052.jpg,2374523052
172,ein mann bewegt ein große rad in einer halle,./data/resized_val_set/2376252671.jpg,2376252671
173,mann fährt die touristen übers wasser,./data/resized_val_set/2382847674.jpg,2382847674
174,ein mann telefoniert,./data/resized_val_set/2383712490.jpg,2383712490
175,eine frau wirft einen müllsack in eine mülltonne,./data/resized_val_set/2386635533.jpg,2386635533
176,verkleidete frau schaut in die kamera,./data/resized_val_set/2387197355.jpg,2387197355
177,ein windsurfer auf den wellen,./data/resized_val_set/2396025708.jpg,2396025708
178,eine gruppe asiaten fahren mit dem bus,./data/resized_val_set/2398915100.jpg,2398915100
179,ein gelädenwagenfahrer hat sich fest gefahren,./data/resized_val_set/2409312675.jpg,2409312675
180,spielscene beim american football,./data/resized_val_set/241345721.jpg,241345721
181,der coach redet mit einem seiner rugbyspieler,./data/resized_val_set/241345811.jpg,241345811
182,mädchen mit roten trikots,./data/resized_val_set/241347580.jpg,241347580
183,ein mann im vodergrund während im hingergrund auf dem rasen footballspieler zu sehen sind,./data/resized_val_set/241347611.jpg,241347611
184,ein footballspieler im rotweißen trikot schaut angespannt,./data/resized_val_set/241347803.jpg,241347803
185,der mann macht eine sportliche übung am strand,./data/resized_val_set/2417341107.jpg,2417341107
186,vier junge leute mit turnschuhen und kurzen hosen auf eime weg schauen in die kamera,./data/resized_val_set/2417623030.jpg,2417623030
187,ein vater küsst sein kind,./data/resized_val_set/2420730259.jpg,2420730259
188,band beim auftritt,./data/resized_val_set/2430018178.jpg,2430018178
189,drei frauen und eine baby auf einer decke in einem garten,./data/resized_val_set/2434710077.jpg,2434710077
190,ein älterer asiatischer mann mit kunstvoller kopfbedeckung sitzt am tisch neben einem jungen mit derselben kopfverzierung,./data/resized_val_set/2439942035.jpg,2439942035
191,ein vater und seine tochter spielen auf der blauen rutsche während beide sonnenbrillen tragen,./data/resized_val_set/2445654384.jpg,2445654384
192,ein hund läuft auf einer wiese,./data/resized_val_set/2463067409.jpg,2463067409
193,eine fußballspielerin macht einen einwurf und andere warten auf den ball,./data/resized_val_set/2473956981.jpg,2473956981
194,judoka bei einem wettkampf,./data/resized_val_set/2474483208.jpg,2474483208
195,personen beim sport auf einer wiese,./data/resized_val_set/2474785004.jpg,2474785004
196,ein asiate spielt in einer gasse das instrument zitter,./data/resized_val_set/24759839.jpg,24759839
197,ein hund apportiert einen stock,./data/resized_val_set/2479180530.jpg,2479180530
198,ein mann paddelt mit seinem kanu den bach entlang,./data/resized_val_set/2481490320.jpg,2481490320
199,ein hot dog verkäufer im rot und weiß gestreiften hemd sitzt auf der promenade,./data/resized_val_set/2488783398.jpg,2488783398
200,das ist ein asiatischer fotograf neben vielen blumen,./data/resized_val_set/2490365757.jpg,2490365757
201,zwei männer mit mütze vor einem laden,./data/resized_val_set/2493782805.jpg,2493782805
202,ein mann mit seinem sohn spielen mit dem hund,./data/resized_val_set/2494088238.jpg,2494088238
203,bei einer ballonveranstaltung sitzt ein mann im schatten eines riesigenbunten ballons der gerade aufgeblasen wird,./data/resized_val_set/2500785647.jpg,2500785647
204,ein alter mann mit kopfbedeckung schaut in die kamera,./data/resized_val_set/2502975562.jpg,2502975562
205,eine frau schminkt eine andere frau mit einem weißgoldenen motiv,./data/resized_val_set/2504683345.jpg,2504683345
206,ein mutter mit ihrem kind spielen auf dem spielplatz,./data/resized_val_set/2506113060.jpg,2506113060
207,eine gruppe mensche beobachtet etwas,./data/resized_val_set/2508837436.jpg,2508837436
208,eine gruppe demonstranten zieht durch die allee,./data/resized_val_set/2508850304.jpg,2508850304
209,eine frau mit ihrer tochter schreiben auf ein transparent,./data/resized_val_set/2511787709.jpg,2511787709
210,eine kindergruppe in vietnam auf dem bürgersteig,./data/resized_val_set/2513060654.jpg,2513060654
211,ein rodeoreiter in der arena,./data/resized_val_set/2521794926.jpg,2521794926
212,ein hochzeitspaar beim küssen auf einer wiese,./data/resized_val_set/2526989006.jpg,2526989006
213,gleisarbeiter begutachten das gleis,./data/resized_val_set/2536946133.jpg,2536946133
214,ein gleisarbeiter repariert das gleis,./data/resized_val_set/2537601290.jpg,2537601290
215,das sind arbeiter mit sicherheitswesten,./data/resized_val_set/2537665596.jpg,2537665596
216,ein musikgruppe spielt auf der straße,./data/resized_val_set/2537801630.jpg,2537801630
217,mehrere bauarbeiter arbeiten mit einem bohrer an den gleisen,./data/resized_val_set/2537817814.jpg,2537817814
218,mehrere menschen laufen auf der wiese,./data/resized_val_set/2540751930.jpg,2540751930
219,ein hund läuft durchs wasser,./data/resized_val_set/2541104331.jpg,2541104331
220,mann und frau gehen nebeneinander über eine straße,./data/resized_val_set/2550027486.jpg,2550027486
221,ein mann der gerade eine straßenampel wartet,./data/resized_val_set/2563482243.jpg,2563482243
222,zwei kleine kinder in gelben regenmänteln spielen im watt,./data/resized_val_set/2565847129.jpg,2565847129
223,die achterbahn fährt einen looping so dass die gäste überkopf in der luft hängen,./data/resized_val_set/2579268572.jpg,2579268572
224,eine frau und ein kleiner junge sitzen zusammen in einem sessel,./data/resized_val_set/2579699529.jpg,2579699529
225,mehrer menschen stehen nebeneinander,./data/resized_val_set/2580215443.jpg,2580215443
226,ein mädchen mit rot gepunkteter badekappe schwimmt die bahn entlang,./data/resized_val_set/2592398210.jpg,2592398210
227,ein junge mit einem hut lacht auf einem spielplatz,./data/resized_val_set/2594042571.jpg,2594042571
228,ein kleines kind läuft durch eine pfütze,./data/resized_val_set/2594459477.jpg,2594459477
229,ein mädchen mit blonden haaren isst gerade ein stück kuchen,./data/resized_val_set/2597088734.jpg,2597088734
230,drei männer und eine frau reparieren ein fahrrad,./data/resized_val_set/2600229816.jpg,2600229816
231,ein hechelnder nasser hund in einem see,./data/resized_val_set/2613209320.jpg,2613209320
232,ein windzerzauster hund läuft mit einem ball im maul über eine wiese,./data/resized_val_set/2613993276.jpg,2613993276
233,das sind viele menschen,./data/resized_val_set/2621771656.jpg,2621771656
234,der mann hängt kopfüber vom baum herunter,./data/resized_val_set/262439544.jpg,262439544
235,eine geile blondine und ihr loserfreund stehen an einem shop,./data/resized_val_set/2632429064.jpg,2632429064
236,ein junge mit einem orangenen tshirt inmitten von anderen kindern grinst in die kamera,./data/resized_val_set/2636663855.jpg,2636663855
237,zwei kinder sitzten am rand eines stadtbrunnens,./data/resized_val_set/2638054798.jpg,2638054798
238,ein mann macht sich bereit zum kanufahren,./data/resized_val_set/2641770481.jpg,2641770481
239,ein älterer herr tritt aus einer menschengruppe im dunkeln an die sonne,./data/resized_val_set/2644302353.jpg,2644302353
240,menschen sitzen an einer theke,./data/resized_val_set/264461048.jpg,264461048
241,der junge springt von einem bett zum anderen,./data/resized_val_set/2647394564.jpg,2647394564
242,ein kleines kind beim schlagen mit einem plastikbaseballschläger,./data/resized_val_set/2648165716.jpg,2648165716
243,der mann telefoniert vor roter leuchtreklame,./data/resized_val_set/264928854.jpg,264928854
244,frauen und ein junge beim gespräch in einem zimmer,./data/resized_val_set/2654018684.jpg,2654018684
245,junge frau spielt oboe,./data/resized_val_set/2669048370.jpg,2669048370
246,trubel in einer chinesischen einkaufsstraße,./data/resized_val_set/26758039.jpg,26758039
247,ein mann sitzt am ufer eines bachs,./data/resized_val_set/2676015068.jpg,2676015068
248,das sind zwei menschen die etwas an einem baum befestigen,./data/resized_val_set/268044066.jpg,268044066
249,vier schwarz gekleidete menschen gehen die straße entlang,./data/resized_val_set/269361490.jpg,269361490
250,mehrere gäste machen sich startklar für die fahrt auf dem freefalltower,./data/resized_val_set/2705925058.jpg,2705925058
251,ein junger man mit nackten oberkörper vollführt stunts mit seinem skateboard,./data/resized_val_set/2712352554.jpg,2712352554
252,der mann baut eine große sandburg am strand,./data/resized_val_set/2723024306.jpg,2723024306
253,zwei braune hunde ein grosser und ein kleiner rennen durch das grüne feld,./data/resized_val_set/2723477522.jpg,2723477522
254,männer in weißen hemden strecken die hände in die luft,./data/resized_val_set/272354004.jpg,272354004
255,ein mann und eine frau die mit einem hund spielen wobei sich der hund gerade in der luft befindet,./data/resized_val_set/2734669176.jpg,2734669176
256,ein hund läuft mit eniem spielzeug im maul auf einer wiese,./data/resized_val_set/274313927.jpg,274313927
257,mehrere personen in einem boot die verschiedene sachen über den fluß transportieren,./data/resized_val_set/2744330402.jpg,2744330402
258,eine gruppe von radsportlern beim rennen,./data/resized_val_set/2744600462.jpg,2744600462
259,drei asiaten sitzen an einem tisch mit gemälden,./data/resized_val_set/275171617.jpg,275171617
260,eine weiße frau mit einem pinken kleid sowie ein schwarzer mann in blau gehen den gehweg entlang,./data/resized_val_set/275854404.jpg,275854404
261,ei mann mit kindern im gegenlicht neben ruinen,./data/resized_val_set/2761119252.jpg,2761119252
262,das ist ein hund der an einem baum kauert,./data/resized_val_set/2766630484.jpg,2766630484
263,ein paar strahlt in die kamera,./data/resized_val_set/2771424045.jpg,2771424045
264,kinder spielen mit murmeln,./data/resized_val_set/2774025309.jpg,2774025309
265,das sind menschen im auto,./data/resized_val_set/2774267559.jpg,2774267559
266,ein junge mit blauer kappe der am schaukeln ist,./data/resized_val_set/2777021428.jpg,2777021428
267,das ist ein mann an einem wasserfall der die arme streckt,./data/resized_val_set/2793597468.jpg,2793597468
268,eine wanderin mit rucksack und kopftuch im gebirge,./data/resized_val_set/2800531753.jpg,2800531753
269,ein obsthändler fährt auf dem fluß,./data/resized_val_set/2808838598.jpg,2808838598
270,viele menschen auf einer strasse,./data/resized_val_set/2833509990.jpg,2833509990
271,eine gruppe peruaner steht mit einem hund auf der strasse,./data/resized_val_set/2849169944.jpg,2849169944
272,der koch bereitet einen fleischspieß zu,./data/resized_val_set/2864577025.jpg,2864577025
273,rothaarige frau mit gelbem tshirt steht am strand,./data/resized_val_set/2866974237.jpg,2866974237
274,eimne schlanke blonde frau in kurzem kleid steht rauchend auf der straße während sich ein vorbeigehender mann nach ihr umblickt,./data/resized_val_set/2872778569.jpg,2872778569
275,der mann am lagerfeuer hält eine schaufel über seinen kopf,./data/resized_val_set/2879966085.jpg,2879966085
276,der mann leckt der frau über die wange,./data/resized_val_set/2881561370.jpg,2881561370
277,zwei kleine kinder spielen fangen im park,./data/resized_val_set/288177922.jpg,288177922
278,zwei kinder ein mädchen und ein junge posieren fröhlich für den fotografen dabei nutzt der junge die gelegenheit und zeigt mit zeige und mittelfinger hinter dem mädchen ein victoryzeichen,./data/resized_val_set/2884092603.jpg,2884092603
279,ein kleinkind liegt im laub,./data/resized_val_set/289560545.jpg,289560545
280,rothaarige frau mit roten augenbrauen und ohrringen,./data/resized_val_set/2895700779.jpg,2895700779
281,der torwart läuft im ausverkauften stadion zurück zum tor,./data/resized_val_set/289625522.jpg,289625522
282,ein mädchen läuft mit ihrem hund bei einem hundewettbewerb,./data/resized_val_set/2896640216.jpg,2896640216
283,schulkinder sitzen auf dem boden,./data/resized_val_set/2908834379.jpg,2908834379
284,der kapitän und seine matrosen besprechen sich an deck,./data/resized_val_set/2917463531.jpg,2917463531
285,ein weisser hund springt in die luft um den roten frisbee mit dem maul zu fangen,./data/resized_val_set/2922807898.jpg,2922807898
286,schlafender mann in der bahn,./data/resized_val_set/2923605305.jpg,2923605305
287,ein hund rennt durch das wasser,./data/resized_val_set/2934000107.jpg,2934000107
288,zwei hunde laufen parallel nebem einem weg um die wette,./data/resized_val_set/295258727.jpg,295258727
289,leute säubern den strand,./data/resized_val_set/2953704682.jpg,2953704682
290,in der wüste wartet eine karawane mit ihren kamelführern,./data/resized_val_set/2955083038.jpg,2955083038
291,fünf hunde auf einem rasen,./data/resized_val_set/2956562716.jpg,2956562716
292,ein soldat spricht in ein mikrofon,./data/resized_val_set/2957679856.jpg,2957679856
293,menschen bei einer smartpräsentation,./data/resized_val_set/2957702898.jpg,2957702898
